"RouteTableName","RouteTableId","SubnetId","SubnetName","Destination","NextHop"
"pa-preprod-app-private-rt","rtb-0a7d335245dc30ce5","subnet-0fc886147d5d4223d","pa-preprod-app-cluster-private-subnet-zb","10.210.0.0/16","tgw-0cccd47a259444dcb"
"pa-preprod-app-private-rt","rtb-0a7d335245dc30ce5","subnet-0fc886147d5d4223d","pa-preprod-app-cluster-private-subnet-zb","10.211.0.0/16","local"
"pa-preprod-app-private-rt","rtb-0a7d335245dc30ce5","subnet-0fc886147d5d4223d","pa-preprod-app-cluster-private-subnet-zb","0.0.0.0/0","tgw-0cccd47a259444dcb"
"pa-preprod-app-private-rt","rtb-0a7d335245dc30ce5","subnet-0201e3141afe98cf0","pa-preprod-app-cluster-private-subnet-za","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pa-preprod-app-private-rt","rtb-0a7d335245dc30ce5","subnet-0201e3141afe98cf0","pa-preprod-app-cluster-private-subnet-za","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pa-preprod-app-private-rt","rtb-0a7d335245dc30ce5","subnet-0201e3141afe98cf0","pa-preprod-app-cluster-private-subnet-za","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pa-preprod-app-private-rt","rtb-0a7d335245dc30ce5","subnet-0201e3141afe98cf0","pa-preprod-app-cluster-private-subnet-za","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pa-preprod-app-private-rt","rtb-0a7d335245dc30ce5","subnet-0201e3141afe98cf0","pa-preprod-app-cluster-private-subnet-za","10.210.0.0/16","tgw-0cccd47a259444dcb"
"pa-preprod-app-private-rt","rtb-0a7d335245dc30ce5","subnet-0201e3141afe98cf0","pa-preprod-app-cluster-private-subnet-za","10.211.0.0/16","local"
"pa-preprod-app-private-rt","rtb-0a7d335245dc30ce5","subnet-0201e3141afe98cf0","pa-preprod-app-cluster-private-subnet-za","0.0.0.0/0","tgw-0cccd47a259444dcb"
"pa-preprod-app-private-rt","rtb-0a7d335245dc30ce5","subnet-0ec51183f09fb1b10","pa-preprod-app-private-subnet-za","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pa-preprod-app-private-rt","rtb-0a7d335245dc30ce5","subnet-0ec51183f09fb1b10","pa-preprod-app-private-subnet-za","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pa-preprod-app-private-rt","rtb-0a7d335245dc30ce5","subnet-0ec51183f09fb1b10","pa-preprod-app-private-subnet-za","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pa-preprod-app-private-rt","rtb-0a7d335245dc30ce5","subnet-0ec51183f09fb1b10","pa-preprod-app-private-subnet-za","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pa-preprod-app-private-rt","rtb-0a7d335245dc30ce5","subnet-0ec51183f09fb1b10","pa-preprod-app-private-subnet-za","10.210.0.0/16","tgw-0cccd47a259444dcb"
"pa-preprod-app-private-rt","rtb-0a7d335245dc30ce5","subnet-0ec51183f09fb1b10","pa-preprod-app-private-subnet-za","10.211.0.0/16","local"
"pa-preprod-app-private-rt","rtb-0a7d335245dc30ce5","subnet-0ec51183f09fb1b10","pa-preprod-app-private-subnet-za","0.0.0.0/0","tgw-0cccd47a259444dcb"
"pa-preprod-app-private-rt","rtb-0a7d335245dc30ce5","subnet-0b42519d85a04f43a","pa-preprod-app-private-subnet-zb","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pa-preprod-app-private-rt","rtb-0a7d335245dc30ce5","subnet-0b42519d85a04f43a","pa-preprod-app-private-subnet-zb","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pa-preprod-app-private-rt","rtb-0a7d335245dc30ce5","subnet-0b42519d85a04f43a","pa-preprod-app-private-subnet-zb","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pa-preprod-app-private-rt","rtb-0a7d335245dc30ce5","subnet-0b42519d85a04f43a","pa-preprod-app-private-subnet-zb","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pa-preprod-app-private-rt","rtb-0a7d335245dc30ce5","subnet-0b42519d85a04f43a","pa-preprod-app-private-subnet-zb","10.210.0.0/16","tgw-0cccd47a259444dcb"
"pa-preprod-app-private-rt","rtb-0a7d335245dc30ce5","subnet-0b42519d85a04f43a","pa-preprod-app-private-subnet-zb","10.211.0.0/16","local"
"pa-preprod-app-private-rt","rtb-0a7d335245dc30ce5","subnet-0b42519d85a04f43a","pa-preprod-app-private-subnet-zb","0.0.0.0/0","tgw-0cccd47a259444dcb"
"pa-preprod-app-private-rt","rtb-0a7d335245dc30ce5","subnet-0d5f3eae62ef5d333","pa-preprod-app-cluster-private-subnet-zc","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pa-preprod-app-private-rt","rtb-0a7d335245dc30ce5","subnet-0d5f3eae62ef5d333","pa-preprod-app-cluster-private-subnet-zc","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pa-preprod-app-private-rt","rtb-0a7d335245dc30ce5","subnet-0d5f3eae62ef5d333","pa-preprod-app-cluster-private-subnet-zc","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pa-preprod-app-private-rt","rtb-0a7d335245dc30ce5","subnet-0d5f3eae62ef5d333","pa-preprod-app-cluster-private-subnet-zc","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pa-preprod-app-private-rt","rtb-0a7d335245dc30ce5","subnet-0d5f3eae62ef5d333","pa-preprod-app-cluster-private-subnet-zc","10.210.0.0/16","tgw-0cccd47a259444dcb"
"pa-preprod-app-private-rt","rtb-0a7d335245dc30ce5","subnet-0d5f3eae62ef5d333","pa-preprod-app-cluster-private-subnet-zc","10.211.0.0/16","local"
"pa-preprod-app-private-rt","rtb-0a7d335245dc30ce5","subnet-0d5f3eae62ef5d333","pa-preprod-app-cluster-private-subnet-zc","0.0.0.0/0","tgw-0cccd47a259444dcb"
"pa-preprod-app-private-rt","rtb-0a7d335245dc30ce5","subnet-0315fe6c90f52787a","pa-preprod-app-private-subnet-zc","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pa-preprod-app-private-rt","rtb-0a7d335245dc30ce5","subnet-0315fe6c90f52787a","pa-preprod-app-private-subnet-zc","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pa-preprod-app-private-rt","rtb-0a7d335245dc30ce5","subnet-0315fe6c90f52787a","pa-preprod-app-private-subnet-zc","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pa-preprod-app-private-rt","rtb-0a7d335245dc30ce5","subnet-0315fe6c90f52787a","pa-preprod-app-private-subnet-zc","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pa-preprod-app-private-rt","rtb-0a7d335245dc30ce5","subnet-0315fe6c90f52787a","pa-preprod-app-private-subnet-zc","10.210.0.0/16","tgw-0cccd47a259444dcb"
"pa-preprod-app-private-rt","rtb-0a7d335245dc30ce5","subnet-0315fe6c90f52787a","pa-preprod-app-private-subnet-zc","10.211.0.0/16","local"
"pa-preprod-app-private-rt","rtb-0a7d335245dc30ce5","subnet-0315fe6c90f52787a","pa-preprod-app-private-subnet-zc","0.0.0.0/0","tgw-0cccd47a259444dcb"
"pb-uat-db-private-rt","rtb-0f90368448ac42fdd","subnet-0f22001d8ab462134","pb-uat-db-private-subnet-zc","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pb-uat-db-private-rt","rtb-0f90368448ac42fdd","subnet-0f22001d8ab462134","pb-uat-db-private-subnet-zc","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pb-uat-db-private-rt","rtb-0f90368448ac42fdd","subnet-0f22001d8ab462134","pb-uat-db-private-subnet-zc","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pb-uat-db-private-rt","rtb-0f90368448ac42fdd","subnet-0f22001d8ab462134","pb-uat-db-private-subnet-zc","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pb-uat-db-private-rt","rtb-0f90368448ac42fdd","subnet-0f22001d8ab462134","pb-uat-db-private-subnet-zc","10.211.0.0/16","local"
"pb-uat-db-private-rt","rtb-0f90368448ac42fdd","subnet-07fc0f779d1f6edb7","pb-uat-db-private-subnet-za","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pb-uat-db-private-rt","rtb-0f90368448ac42fdd","subnet-07fc0f779d1f6edb7","pb-uat-db-private-subnet-za","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pb-uat-db-private-rt","rtb-0f90368448ac42fdd","subnet-07fc0f779d1f6edb7","pb-uat-db-private-subnet-za","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pb-uat-db-private-rt","rtb-0f90368448ac42fdd","subnet-07fc0f779d1f6edb7","pb-uat-db-private-subnet-za","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pb-uat-db-private-rt","rtb-0f90368448ac42fdd","subnet-07fc0f779d1f6edb7","pb-uat-db-private-subnet-za","10.211.0.0/16","local"
"pb-uat-db-private-rt","rtb-0f90368448ac42fdd","subnet-03d6b0563c0fe9f00","pb-uat-db-private-subnet-zb","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pb-uat-db-private-rt","rtb-0f90368448ac42fdd","subnet-03d6b0563c0fe9f00","pb-uat-db-private-subnet-zb","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pb-uat-db-private-rt","rtb-0f90368448ac42fdd","subnet-03d6b0563c0fe9f00","pb-uat-db-private-subnet-zb","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pb-uat-db-private-rt","rtb-0f90368448ac42fdd","subnet-03d6b0563c0fe9f00","pb-uat-db-private-subnet-zb","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pb-uat-db-private-rt","rtb-0f90368448ac42fdd","subnet-03d6b0563c0fe9f00","pb-uat-db-private-subnet-zb","10.211.0.0/16","local"
"pb-preprod-db-private-rt","rtb-0c31f626b96f91236","subnet-05bac4351cd414c8b","pb-preprod-db-private-subnet-zc","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pb-preprod-db-private-rt","rtb-0c31f626b96f91236","subnet-05bac4351cd414c8b","pb-preprod-db-private-subnet-zc","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pb-preprod-db-private-rt","rtb-0c31f626b96f91236","subnet-05bac4351cd414c8b","pb-preprod-db-private-subnet-zc","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pb-preprod-db-private-rt","rtb-0c31f626b96f91236","subnet-05bac4351cd414c8b","pb-preprod-db-private-subnet-zc","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pb-preprod-db-private-rt","rtb-0c31f626b96f91236","subnet-05bac4351cd414c8b","pb-preprod-db-private-subnet-zc","10.211.0.0/16","local"
"pb-preprod-db-private-rt","rtb-0c31f626b96f91236","subnet-081d863b48eb78f45","pb-preprod-db-private-subnet-zb","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pb-preprod-db-private-rt","rtb-0c31f626b96f91236","subnet-081d863b48eb78f45","pb-preprod-db-private-subnet-zb","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pb-preprod-db-private-rt","rtb-0c31f626b96f91236","subnet-081d863b48eb78f45","pb-preprod-db-private-subnet-zb","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pb-preprod-db-private-rt","rtb-0c31f626b96f91236","subnet-081d863b48eb78f45","pb-preprod-db-private-subnet-zb","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pb-preprod-db-private-rt","rtb-0c31f626b96f91236","subnet-081d863b48eb78f45","pb-preprod-db-private-subnet-zb","10.211.0.0/16","local"
"pb-preprod-db-private-rt","rtb-0c31f626b96f91236","subnet-0573c71992be7f125","pb-preprod-db-private-subnet-za","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pb-preprod-db-private-rt","rtb-0c31f626b96f91236","subnet-0573c71992be7f125","pb-preprod-db-private-subnet-za","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pb-preprod-db-private-rt","rtb-0c31f626b96f91236","subnet-0573c71992be7f125","pb-preprod-db-private-subnet-za","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pb-preprod-db-private-rt","rtb-0c31f626b96f91236","subnet-0573c71992be7f125","pb-preprod-db-private-subnet-za","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pb-preprod-db-private-rt","rtb-0c31f626b96f91236","subnet-0573c71992be7f125","pb-preprod-db-private-subnet-za","10.211.0.0/16","local"
"uat-public-rt","rtb-08720f368d5e4a863","subnet-084d15a5adba981f9","uat-public-subnet-za","10.211.0.0/16","local"
"uat-public-rt","rtb-08720f368d5e4a863","subnet-084d15a5adba981f9","uat-public-subnet-za","0.0.0.0/0","igw-046136610aba47cd5"
"uat-public-rt","rtb-08720f368d5e4a863","subnet-0ba3b28aa33ef445e","uat-public-subnet-zb","10.211.0.0/16","local"
"uat-public-rt","rtb-08720f368d5e4a863","subnet-0ba3b28aa33ef445e","uat-public-subnet-zb","0.0.0.0/0","igw-046136610aba47cd5"
"preprod-public-rt","rtb-0bd38dc2ae4c3363f","subnet-04a4ff22e9ddc0cff","preprod-public-subnet-za","10.211.0.0/16","local"
"preprod-public-rt","rtb-0bd38dc2ae4c3363f","subnet-04a4ff22e9ddc0cff","preprod-public-subnet-za","0.0.0.0/0","igw-046136610aba47cd5"
"preprod-public-rt","rtb-0bd38dc2ae4c3363f","subnet-09e305a590fd6e2fd","preprod-public-subnet-zb","10.211.0.0/16","local"
"preprod-public-rt","rtb-0bd38dc2ae4c3363f","subnet-09e305a590fd6e2fd","preprod-public-subnet-zb","0.0.0.0/0","igw-046136610aba47cd5"
"network-tgw-rt-za","rtb-0df1dcf9701b1559b","subnet-0de467d30683045e7","network-tgw-private-subnet-za","10.212.0.0/23","local"
"network-tgw-rt-za","rtb-0df1dcf9701b1559b","subnet-0de467d30683045e7","network-tgw-private-subnet-za","0.0.0.0/0","vpce-0f9a4a492a415861d"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-0387bbf378d368916","pb-dev-app-cluster-private-subnet-zb","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-0387bbf378d368916","pb-dev-app-cluster-private-subnet-zb","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-0387bbf378d368916","pb-dev-app-cluster-private-subnet-zb","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-0387bbf378d368916","pb-dev-app-cluster-private-subnet-zb","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-0387bbf378d368916","pb-dev-app-cluster-private-subnet-zb","10.210.0.0/16","tgw-0cccd47a259444dcb"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-0387bbf378d368916","pb-dev-app-cluster-private-subnet-zb","10.211.0.0/16","local"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-0387bbf378d368916","pb-dev-app-cluster-private-subnet-zb","0.0.0.0/0","tgw-0cccd47a259444dcb"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-05322f942ba54fbf5","pb-dev-app-cluster-private-subnet-za","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-05322f942ba54fbf5","pb-dev-app-cluster-private-subnet-za","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-05322f942ba54fbf5","pb-dev-app-cluster-private-subnet-za","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-05322f942ba54fbf5","pb-dev-app-cluster-private-subnet-za","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-05322f942ba54fbf5","pb-dev-app-cluster-private-subnet-za","10.210.0.0/16","tgw-0cccd47a259444dcb"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-05322f942ba54fbf5","pb-dev-app-cluster-private-subnet-za","10.211.0.0/16","local"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-05322f942ba54fbf5","pb-dev-app-cluster-private-subnet-za","0.0.0.0/0","tgw-0cccd47a259444dcb"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-009aa5aba519d1b0b","pb-dev-app-cluster-private-subnet-zc","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-009aa5aba519d1b0b","pb-dev-app-cluster-private-subnet-zc","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-009aa5aba519d1b0b","pb-dev-app-cluster-private-subnet-zc","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-009aa5aba519d1b0b","pb-dev-app-cluster-private-subnet-zc","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-009aa5aba519d1b0b","pb-dev-app-cluster-private-subnet-zc","10.210.0.0/16","tgw-0cccd47a259444dcb"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-009aa5aba519d1b0b","pb-dev-app-cluster-private-subnet-zc","10.211.0.0/16","local"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-009aa5aba519d1b0b","pb-dev-app-cluster-private-subnet-zc","0.0.0.0/0","tgw-0cccd47a259444dcb"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-0fff38d7f0be89947","pb-dev-app-private-subnet-zc","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-0fff38d7f0be89947","pb-dev-app-private-subnet-zc","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-0fff38d7f0be89947","pb-dev-app-private-subnet-zc","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-0fff38d7f0be89947","pb-dev-app-private-subnet-zc","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-0fff38d7f0be89947","pb-dev-app-private-subnet-zc","10.210.0.0/16","tgw-0cccd47a259444dcb"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-0fff38d7f0be89947","pb-dev-app-private-subnet-zc","10.211.0.0/16","local"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-0fff38d7f0be89947","pb-dev-app-private-subnet-zc","0.0.0.0/0","tgw-0cccd47a259444dcb"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-0885835095e83baba","pb-dev-app-private-subnet-za","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-0885835095e83baba","pb-dev-app-private-subnet-za","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-0885835095e83baba","pb-dev-app-private-subnet-za","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-0885835095e83baba","pb-dev-app-private-subnet-za","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-0885835095e83baba","pb-dev-app-private-subnet-za","10.210.0.0/16","tgw-0cccd47a259444dcb"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-0885835095e83baba","pb-dev-app-private-subnet-za","10.211.0.0/16","local"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-0885835095e83baba","pb-dev-app-private-subnet-za","0.0.0.0/0","tgw-0cccd47a259444dcb"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-09cd0c52fa37f6f57","pb-dev-app-private-subnet-zb","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-09cd0c52fa37f6f57","pb-dev-app-private-subnet-zb","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-09cd0c52fa37f6f57","pb-dev-app-private-subnet-zb","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-09cd0c52fa37f6f57","pb-dev-app-private-subnet-zb","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-09cd0c52fa37f6f57","pb-dev-app-private-subnet-zb","10.210.0.0/16","tgw-0cccd47a259444dcb"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-09cd0c52fa37f6f57","pb-dev-app-private-subnet-zb","10.211.0.0/16","local"
"pb-dev-app-private-rt","rtb-0fa968e6fa1e5d546","subnet-09cd0c52fa37f6f57","pb-dev-app-private-subnet-zb","0.0.0.0/0","tgw-0cccd47a259444dcb"
"network-r53-rt","rtb-01b9e745f29a5f6f6","subnet-0a7f697e3868e978e","network-r53-private-subnet-za","172.16.5.0/24","tgw-0cccd47a259444dcb"
"network-r53-rt","rtb-01b9e745f29a5f6f6","subnet-0a7f697e3868e978e","network-r53-private-subnet-za","10.212.0.0/23","local"
"network-r53-rt","rtb-01b9e745f29a5f6f6","subnet-0a7f697e3868e978e","network-r53-private-subnet-za","10.10.0.0/16","tgw-0cccd47a259444dcb"
"network-r53-rt","rtb-01b9e745f29a5f6f6","subnet-0a7f697e3868e978e","network-r53-private-subnet-za","10.20.0.0/16","tgw-0cccd47a259444dcb"
"network-r53-rt","rtb-01b9e745f29a5f6f6","subnet-0a7f697e3868e978e","network-r53-private-subnet-za","10.70.0.0/16","tgw-0cccd47a259444dcb"
"network-r53-rt","rtb-01b9e745f29a5f6f6","subnet-0d614eda0794d9ab5","network-r53-private-subnet-zb","172.16.5.0/24","tgw-0cccd47a259444dcb"
"network-r53-rt","rtb-01b9e745f29a5f6f6","subnet-0d614eda0794d9ab5","network-r53-private-subnet-zb","10.212.0.0/23","local"
"network-r53-rt","rtb-01b9e745f29a5f6f6","subnet-0d614eda0794d9ab5","network-r53-private-subnet-zb","10.10.0.0/16","tgw-0cccd47a259444dcb"
"network-r53-rt","rtb-01b9e745f29a5f6f6","subnet-0d614eda0794d9ab5","network-r53-private-subnet-zb","10.20.0.0/16","tgw-0cccd47a259444dcb"
"network-r53-rt","rtb-01b9e745f29a5f6f6","subnet-0d614eda0794d9ab5","network-r53-private-subnet-zb","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-0f77ec794352f97ae","pa-uat-app-cluster-private-subnet-zc","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-0f77ec794352f97ae","pa-uat-app-cluster-private-subnet-zc","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-0f77ec794352f97ae","pa-uat-app-cluster-private-subnet-zc","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-0f77ec794352f97ae","pa-uat-app-cluster-private-subnet-zc","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-0f77ec794352f97ae","pa-uat-app-cluster-private-subnet-zc","10.210.0.0/16","tgw-0cccd47a259444dcb"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-0f77ec794352f97ae","pa-uat-app-cluster-private-subnet-zc","10.211.0.0/16","local"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-0f77ec794352f97ae","pa-uat-app-cluster-private-subnet-zc","0.0.0.0/0","tgw-0cccd47a259444dcb"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-06ff0bc843d92b60b","pa-uat-app-cluster-private-subnet-zb","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-06ff0bc843d92b60b","pa-uat-app-cluster-private-subnet-zb","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-06ff0bc843d92b60b","pa-uat-app-cluster-private-subnet-zb","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-06ff0bc843d92b60b","pa-uat-app-cluster-private-subnet-zb","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-06ff0bc843d92b60b","pa-uat-app-cluster-private-subnet-zb","10.210.0.0/16","tgw-0cccd47a259444dcb"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-06ff0bc843d92b60b","pa-uat-app-cluster-private-subnet-zb","10.211.0.0/16","local"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-06ff0bc843d92b60b","pa-uat-app-cluster-private-subnet-zb","0.0.0.0/0","tgw-0cccd47a259444dcb"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-02cc64acb1576658e","pa-uat-app-private-subnet-za","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-02cc64acb1576658e","pa-uat-app-private-subnet-za","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-02cc64acb1576658e","pa-uat-app-private-subnet-za","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-02cc64acb1576658e","pa-uat-app-private-subnet-za","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-02cc64acb1576658e","pa-uat-app-private-subnet-za","10.210.0.0/16","tgw-0cccd47a259444dcb"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-02cc64acb1576658e","pa-uat-app-private-subnet-za","10.211.0.0/16","local"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-02cc64acb1576658e","pa-uat-app-private-subnet-za","0.0.0.0/0","tgw-0cccd47a259444dcb"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-064cc3ec6b446b0ea","pa-uat-app-private-subnet-zb","172.16.5.0/24","tgw-0cccd47a259444dcb"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-064cc3ec6b446b0ea","pa-uat-app-private-subnet-zb","10.10.0.0/16","tgw-0cccd47a259444dcb"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-064cc3ec6b446b0ea","pa-uat-app-private-subnet-zb","10.20.0.0/16","tgw-0cccd47a259444dcb"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-064cc3ec6b446b0ea","pa-uat-app-private-subnet-zb","10.70.0.0/16","tgw-0cccd47a259444dcb"
"pa-uat-app-private-rt","rtb-08426d5e9afc954c4","subnet-064cc3ec6b446b0ea","pa-uat-app-private-subnet-zb","10.210.0.0/16","tgw-0cccd47a259444dcb"
